UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;HESSEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;HAMBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;HAMBURG;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;BRANDENBURG;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
BEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;HAMBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;EHEM. BERLIN-OST;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;THUERINGEN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;HESSEN;NA
BEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;SACHSEN-ANHALT;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
BEFRISTET;FRAU;MITTLERE REIFE;JA;NIEDERSACHSEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;JA;MECKLENB.-VORPOMMERN;26 BIS 51 WOCHEN
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;BADEN-WUERTTEMBERG;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
BEFRISTET;MANN;MITTLERE REIFE;JA;THUERINGEN;4 BIS 11 WOCHEN
BEFRISTET;FRAU;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;EHEM. BERLIN-WEST;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;SACHSEN-ANHALT;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
BEFRISTET;MANN;MITTLERE REIFE;JA;BAYERN;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
BEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;RHEINLAND-PFALZ;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
BEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;NIEDERSACHSEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
BEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;SACHSEN-ANHALT;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;BAYERN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
BEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;BAYERN;26 BIS 51 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BAYERN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;4 BIS 11 WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;HESSEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;BAYERN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;THUERINGEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
BEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;SACHSEN-ANHALT;52 BIS 103 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SAARLAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SCHLESWIG-HOLSTEIN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SAARLAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;THUERINGEN;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;EHEM. BERLIN-OST;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;HESSEN;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;BRANDENBURG;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;JA;NORDRHEIN-WESTFALEN;UNTER 4 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;BADEN-WUERTTEMBERG;12 BIS 25 WOCHEN
BEFRISTET;FRAU;HOCHSCHULREIFE;JA;SONSTIGES LAND;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;NIEDERSACHSEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BAYERN;NA
BEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;NORDRHEIN-WESTFALEN;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN-ANHALT;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;SONSTIGES LAND;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;ANDERER ABSCHLUSS;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;BADEN-WUERTTEMBERG;26 BIS 51 WOCHEN
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;BREMEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
BEFRISTET;MANN;MITTLERE REIFE;JA;NORDRHEIN-WESTFALEN;12 BIS 25 WOCHEN
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;RHEINLAND-PFALZ;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;NIEDERSACHSEN;12 BIS 25 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;THUERINGEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;JA;NIEDERSACHSEN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;OHNE ABSCHLUSS;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;MECKLENB.-VORPOMMERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SAARLAND;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;JA;BAYERN;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;JA;SACHSEN-ANHALT;104 UND MEHR WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;HESSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NIEDERSACHSEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;JA;BRANDENBURG;4 BIS 11 WOCHEN
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;FACHHOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;FRAU;MITTLERE REIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BRANDENBURG;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BADEN-WUERTTEMBERG;NA
BEFRISTET;FRAU;MITTLERE REIFE;NEIN;SACHSEN;NA
UNBEFRISTET;MANN;HOCHSCHULREIFE;JA;SONSTIGES LAND;52 BIS 103 WOCHEN
UNBEFRISTET;FRAU;VOLKS-,HAUPTSCHULE;NEIN;BAYERN;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;NEIN;SONSTIGES LAND;NA
UNBEFRISTET;MANN;VOLKS-,HAUPTSCHULE;JA;THUERINGEN;104 UND MEHR WOCHEN
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;NIEDERSACHSEN;NA
BEFRISTET;MANN;HOCHSCHULREIFE;NEIN;NORDRHEIN-WESTFALEN;NA
BEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;BAYERN;NA
UNBEFRISTET;FRAU;HOCHSCHULREIFE;NEIN;SAARLAND;NA
UNBEFRISTET;MANN;MITTLERE REIFE;NEIN;BADEN-WUERTTEMBERG;NA
UNBEFRISTET;FRAU;FACHHOCHSCHULREIFE;NEIN;SACHSEN;NA
